                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                            log_star_age                               luminosity                                   radius                                star_mass                 surface_cell_temperature                           conv_mx1_top_r                             conv_mx1_top                           center_entropy                              max_entropy                                    log_L                                 log_Teff                             log_center_T                           log_center_Rho                                    log_R 
                 4.6744881573625809E+000                  2.1750117360597011E-008                  3.1643962087001876E-002                  3.6417259260613399E-005                  3.9432053353936357E+002                  3.1534450682646070E-002                  9.9999190952929118E-001                  8.4992216904340960E+000                  8.4992824190268603E+000                 -7.6625383953106230E+000                  2.5958493916446010E+000                  3.9359807625528895E+000                 -8.6391048168615681E-001                 -1.4997091444918866E+000 
                 4.7208437969734476E+000                  2.0278571442800474E-008                  3.1351724219030576E-002                  3.6417259260613399E-005                  3.8927637152478530E+002                  3.1245007491483959E-002                  9.9999190952929118E-001                  8.4637782173920204E+000                  8.4638595143003954E+000                 -7.6929626428476450E+000                  2.5902580423757047E+000                  3.9308524331521535E+000                 -8.5813297753724727E-001                 -1.5037385697226051E+000 
                 4.7652201348832843E+000                  1.8875286950683704E-008                  3.1068202875296651E-002                  3.6417259260613399E-005                  3.8410038619723235E+002                  3.0959803719345896E-002                  9.9999150602464681E-001                  8.4283712424786650E+000                  8.4284448062734807E+000                 -7.7241064373066557E+000                  2.5844447426827641E+000                  3.9256932643993507E+000                 -8.5243977304877283E-001                 -1.5076838675662292E+000 
                 4.8079132589079139E+000                  1.7535608022883746E-008                  3.0793337518845193E-002                  3.6417259260613399E-005                  3.7877494650946045E+002                  3.0683336276718851E-002                  9.9999110252000245E-001                  8.3930240367839222E+000                  8.3930731737389284E+000                 -7.7560791709626749E+000                  2.5783812443749827E+000                  3.9205093430350333E+000                 -8.4683402783771211E-001                 -1.5115432377786762E+000 
                 4.8491888374408036E+000                  1.6258242449608129E-008                  3.0527043516197776E-002                  3.6417259260613399E-005                  3.7329781286873430E+002                  3.0417468335639179E-002                  9.9999090076768027E-001                  8.3577244604349179E+000                  8.3577608136367196E+000                 -7.7889264043564790E+000                  2.5720554442504704E+000                  3.9153038505912732E+000                 -8.4131878434019436E-001                 -1.5153152542265533E+000 
                 4.8892895381298196E+000                  1.5045447070731890E-008                  3.0269029607644864E-002                  3.6417259260613399E-005                  3.6768968338690343E+002                  3.0159791748998979E-002                  9.9999069901535809E-001                  8.3224803391177122E+000                  8.3225150131659653E+000                 -7.8225949028081043E+000                  2.5654814434401274E+000                  3.9100767275329162E+000                 -8.3589511472487177E-001                 -1.5190015018316805E+000 
                 4.9284191808071540E+000                  1.3892355998673896E-008                  3.0018937250016097E-002                  3.6417259260613399E-005                  3.6193096344169356E+002                  2.9904107123287067E-002                  9.9998985208250735E-001                  8.2873203519374634E+000                  8.2873535865701555E+000                 -7.8572240962021427E+000                  2.5586257376742427E+000                  3.9048288255456964E+000                 -8.3056231602732888E-001                 -1.5226046869969301E+000 
                 4.9667410716901204E+000                  1.2800484541414635E-008                  2.9776516123324215E-002                  3.6417259260613399E-005                  3.5604023583934884E+002                  2.9660131049678021E-002                  9.9998942861608198E-001                  8.2522594636198914E+000                  8.2522960636915279E+000                 -7.8927735905333991E+000                  2.5514990788030389E+000                  3.8995624486729392E+000                 -8.2531913761889886E-001                 -1.5261261164201505E+000 
                 5.0044030981775220E+000                  1.1770145610951839E-008                  2.9541513238490656E-002                  3.6417259260613399E-005                  3.5003261252947806E+002                  2.9423632506160018E-002                  9.9998900514965661E-001                  8.2172899028224986E+000                  8.2173445418222535E+000                 -7.9292181643747703E+000                  2.5441085081799635E+000                  3.8942792710547813E+000                 -8.2016396530101943E-001                 -1.5295672620946859E+000 
                 5.0415408834863635E+000                  1.0801290877749998E-008                  2.9313609423076530E-002                  3.6417259260613399E-005                  3.4392495288912659E+002                  2.9194129385878745E-002                  9.9998856075409848E-001                  8.1824334570848638E+000                  8.1878727724917670E+000                 -7.9665243382554589E+000                  2.5364636851731248E+000                  3.8889784818310824E+000                 -8.1509644081736243E-001                 -1.5329307030213517E+000 
                 5.0782713051285411E+000                  9.8943101996806706E-009                  2.9092449292089873E-002                  3.6417259260613399E-005                  3.3774245588872645E+002                  2.8969733718736145E-002                  9.9998789416076128E-001                  8.1476871778766800E+000                  8.1584623736347126E+000                 -8.0046144780533215E+000                  2.5285856557027064E+000                  3.8836609850192310E+000                 -8.1011852707901455E-001                 -1.5362197139794473E+000 
                 5.1146896878487009E+000                  9.0453676206540223E-009                  2.8877782579162906E-002                  3.6417259260613399E-005                  3.3147749940824593E+002                  2.8753718679466956E-002                  9.9998744976520315E-001                  8.1129792640406180E+000                  8.1289079683391918E+000                 -8.0435737779056495E+000                  2.5204540526149128E+000                  3.8783276241153888E+000                 -8.0522928755253476E-001                 -1.5394361577300242E+000 
                 5.1508813259676831E+000                  8.2559095185768128E-009                  2.8669319531492168E-002                  3.6417259260613399E-005                  3.2517111353603656E+002                  2.8545630633529544E-002                  9.9998722756742409E-001                  8.0782113537889675E+000                  8.0991659948133510E+000                 -8.0832350753823352E+000                  2.5121119568528165E+000                  3.8729775737655476E+000                 -8.0042311148985335E-001                 -1.5425826149441737E+000 
                 5.1869240706457473E+000                  7.5236593018723008E-009                  2.8466701899178232E-002                  3.6417259260613399E-005                  3.1883656612864178E+002                  2.8341734224916006E-002                  9.9998676122973484E-001                  8.0433362558765058E+000                  8.0690566550913800E+000                 -8.1235708790795211E+000                  2.5035681217139887E+000                  3.8676109657712430E+000                 -7.9569694945801162E-001                 -1.5456628465151108E+000 
                 5.2228741494472670E+000                  6.8472311487753319E-009                  2.8269572885255920E-002                  3.6417259260613399E-005                  3.1249893633744455E+002                  2.8143542568037069E-002                  9.9998629489204560E-001                  8.0083941593447783E+000                  8.0383322375390094E+000                 -8.1644850109755041E+000                  2.4948485420119568E+000                  3.8622266336039246E+000                 -7.9105191209177983E-001                 -1.5486807530590394E+000 
                 5.2587671892510981E+000                  6.2249735267504438E-009                  2.8077609581893100E-002                  3.6417259260613399E-005                  3.0618487356590811E+002                  2.7950784639575409E-002                  9.9998582855435636E-001                  7.9735859287416853E+000                  8.0067528396937817E+000                 -8.2058624911736953E+000                  2.4859837299857692E+000                  3.8568275443230600E+000                 -7.8648985148183836E-001                 -1.5516398691057591E+000 
